Nikkei_price,Nikkei_volume,Nikkei_volume_c,Nikkei_volume_f,NikkeiNAV,NikkeiETF_discrep,Nikkeibeta,NikkeiBullbeta,NikkeiBearbeta,CSI_price,CSI_volume,CSI_volume_c,CSI_volume_f,CSINAV,CSIETF_discrep,CSIbeta,CSIBullbeta,CSIBearbeta
18680,6271,6,0,-1.01,0.59,0.64362,0.392506,0.866186,12575,219051,149,251.33,-0.73,0.9,0.402778,0.333868,0.568644
18725,540,1,0,0.8,-1.1,0.645416,0.392506,0.85665,12430,56259,19,24.39,0.65,-0.91,0.406666,0.333868,0.544343
19160,643,1,0,-0.83,-0.03,0.645005,0.39272,0.863989,12395,76520,38,54.3,-0.46,-0.73,0.406603,0.338583,0.546239
18870,1116,1,0,0.21,2.09,0.648088,0.387139,0.863989,12350,42405,14,40.46,-0.97,-0.12,0.404643,0.342464,0.546239
18355,705,1,0.04,2.04,-1.47,0.64569,0.400017,0.87408,12225,50775,21,30.61,0.23,-1.36,0.403479,0.350651,0.531168
18810,10854,10,0,-1.76,-2.44,0.656368,0.399691,0.901633,12050,58206,28,44.41,-0.92,-1.87,0.408445,0.35178,0.544084
18785,3189,3,0.47,-2.24,2.27,0.659649,0.381691,0.901633,12155,42351,25,15.4,-1.25,0.23,0.408748,0.355152,0.544084
18945,37595,37,1.09,2.18,-0.05,0.661727,0.385733,0.912351,12150,59411,28,25.58,0.56,-0.36,0.402435,0.356775,0.528623
18935,2520,2,0,0.02,0.78,0.66379,0.38433,0.912351,12190,51228,19,26.87,-0.3,0.27,0.400828,0.354781,0.528623
18905,220,0,0,0.85,-0.12,0.667844,0.394581,0.912351,12120,83791,47,139.06,0.68,-0.98,0.40594,0.373126,0.528623
19050,2638,3,0.21,-0.04,-0.24,0.667653,0.394581,0.912724,12085,42202,13,21.99,-0.51,-0.76,0.40619,0.373126,0.526955
19005,1930,2,0.67,-0.32,0.85,0.668328,0.395931,0.912724,12185,111472,71,36.38,-0.57,0.63,0.40736,0.384753,0.526955
19000,507,0,0,1.23,-0.62,0.664044,0.407921,0.911974,12010,43391,10,30.09,0.61,-1.41,0.409865,0.380889,0.527832
19005,2158,2,2.44,-0.43,-0.22,0.671877,0.425094,0.91351,12100,57973,18,91.94,-1.24,0.57,0.410399,0.386336,0.533003
19270,848,1,0.46,-0.31,0.13,0.671556,0.427552,0.91351,12130,77300,23,37.15,1.39,-0.56,0.410482,0.385831,0.533003
19320,22654,17,4.17,0,1.53,0.696319,0.477211,0.91351,12090,60860,24,35.97,0.03,-0.92,0.386389,0.314259,0.533003
18805,1385,1,0.02,1.69,0.1,0.703293,0.50224,0.904415,12020,69937,10,64.09,-0.26,-1.23,0.379306,0.29531,0.533824
18725,2115,1,5.85,0.14,-2.7,0.713432,0.50224,0.916249,11940,117873,46,129.39,-0.71,-1.19,0.38389,0.29531,0.53385
18705,3491,3,0.02,-2.81,-0.32,0.7103,0.494493,0.916249,12010,44624,19,246.88,-1.1,0.49,0.383707,0.291042,0.53385
18575,5719,5,0,-0.08,-0.34,0.71298,0.465605,0.914459,11965,54008,25,51.86,0.01,0.1,0.399758,0.337783,0.533873
18915,276439,276,0,0,-1.03,0.71293,0.479847,0.912805,11830,48683,7,96.91,0.05,-1.08,0.399479,0.355906,0.537463
18725,398,0,0.38,-0.95,1.75,0.719826,0.495571,0.911134,11915,67080,22,85.28,-1.11,0.75,0.411319,0.358589,0.529397
18480,384,0,0,1.99,-1.24,0.718999,0.495742,0.902752,11740,71916,19,49.81,0.79,-1.51,0.414135,0.358502,0.515862
18635,565,0,0,-0.92,-1.63,0.720747,0.502873,0.905551,11630,88271,22,52.48,-1.49,-0.96,0.416753,0.329895,0.519535
18595,10498,10,0.07,-1.29,0.49,0.721953,0.502873,0.927938,11765,81108,53,181.88,-0.38,0.57,0.411211,0.329895,0.517988
18135,35120,35,0,0.71,-0.44,0.720246,0.502873,0.937453,11805,86054,58,53.11,0.62,0.29,0.443058,0.329895,0.644217
18300,4119,3,0,-0.28,-2.64,0.725318,0.479829,0.936209,11725,69366,26,58.27,0.98,-1.35,0.493455,0.511774,0.643989
18100,170,0,0.26,-2.76,1.04,0.729966,0.479569,0.936209,11890,90964,22,273.58,-0.54,0.58,0.494303,0.511969,0.643989
18040,10593,10,0.02,1.07,-1.13,0.733991,0.482773,0.937722,11800,50503,13,32.88,1.1,-1.27,0.48925,0.494204,0.645266
17905,10182,10,0,-0.94,-0.53,0.728578,0.482773,0.924931,11785,88965,48,271.31,-0.65,-0.76,0.487415,0.494204,0.632366
17825,26110,26,0.37,0.24,-1.51,0.720079,0.482802,0.871533,11695,102984,57,212.43,0.31,-1.82,0.482065,0.492822,0.606548
17225,678,1,3.07,-1.7,-0.25,0.725553,0.482802,0.892095,11640,73733,35,97.57,-2.15,-0.14,0.474478,0.492822,0.58193
17625,663,0,0,-0.38,-3.24,0.738715,0.482802,0.910308,11490,43372,17,39.69,0.61,-2.01,0.468772,0.492822,0.55197
17945,10429,10,0,-3.06,2.14,0.746252,0.517467,0.913303,11415,70544,34,180.05,-1.77,-0.9,0.451191,0.448879,0.540029
18015,13077,13,0,5.17,-1.12,0.758108,0.53296,0.939248,11430,59162,14,267.19,-1.27,0.51,0.40301,0.296141,0.503916
17985,51,0,0,-1.09,0.36,0.75278,0.518503,0.941696,11595,93174,65,81.15,-0.71,2.69,0.407896,0.317135,0.502472
17995,93,0,0,0.73,-0.54,0.752405,0.516836,0.939592,11515,47078,14,18.06,0.47,1.51,0.405593,0.311446,0.493872
18130,362,0,0.2,-0.69,0.21,0.764713,0.519537,0.949305,11325,73729,22,24.35,0.95,-1.11,0.411665,0.340442,0.499208
18205,5211,5,0,0.13,0.83,0.765634,0.519987,0.94293,11415,65261,13,96.7,-0.7,0.38,0.415137,0.342025,0.474102
18075,303,0,0,1.06,0.18,0.765833,0.517258,0.94293,11395,60440,25,241.93,1.09,-0.88,0.411577,0.351731,0.474102
17850,291,0,0,0.43,-0.97,0.766049,0.517258,0.942991,11355,57205,19,213.53,-0.21,-1.01,0.411426,0.351731,0.474034
17660,166,0,0,0.01,-2.21,0.766403,0.517258,0.941502,11175,35409,10,101.49,-1.3,-1.29,0.417584,0.351731,0.487973
18050,4406,4,0,-2.21,-1.07,0.76314,0.499157,0.942642,11310,78764,47,352.61,-0.39,0.29,0.410133,0.350057,0.479895
17945,40,0,0,-0.82,1.95,0.767769,0.53515,0.942642,11440,38352,14,192.62,1.06,0.38,0.41282,0.365776,0.479895
17895,28,0,0,2.23,-0.85,0.766623,0.539524,0.943685,11465,49626,18,104.55,0.49,0.11,0.41643,0.365658,0.482356
17755,130,0,0,-0.87,-0.26,0.773535,0.547133,0.961588,11440,21761,10,76.3,0.17,-0.28,0.404994,0.369396,0.45686
17440,154,0,0,-0.38,-0.66,0.777616,0.546832,0.947084,11420,20041,3,41.55,0.14,-0.59,0.403044,0.369538,0.453905
17445,4355,4,0.23,-0.75,-1.69,0.784078,0.546832,0.955595,11220,63324,6,76.69,-0.43,-1.91,0.399512,0.369538,0.461446
17140,97,0,0.05,-1.75,0.1,0.783943,0.548965,0.950985,11390,25236,6,70.67,-1.1,0.69,0.401745,0.362215,0.469153
17370,16169,16,0.55,-0.04,-1.61,0.77815,0.548965,0.930311,11160,64641,19,136.8,1.91,-3.19,0.396154,0.362215,0.451539
17500,54,0,0,-1.85,1.58,0.788572,0.541183,0.930311,11385,89557,42,542.43,-2.06,0.83,0.408341,0.393264,0.451539
17400,71,0,0,1.98,0.35,0.767151,0.541844,0.86901,11355,84047,19,450.59,1.1,-0.52,0.399585,0.39016,0.433856
17500,313,0,0,1.44,-1.64,0.763464,0.547458,0.86901,11415,35838,6,50.77,1.24,-1.22,0.40343,0.39009,0.433856
17145,199,0,0,-1.73,0.66,0.76186,0.5425,0.86901,11325,131365,47,193.36,-1.01,-1,0.386578,0.33292,0.433856
16655,257,0,0.26,0.79,-2.15,0.760498,0.5425,0.865765,11245,74844,29,482.63,0.09,-1.79,0.378743,0.33292,0.419028
16250,6144,1,0,-2.2,-2.81,0.773363,0.5425,0.893954,11015,133477,78,746.47,-0.29,-3.52,0.391491,0.33292,0.454167
16895,3020,2,3.28,-3.08,-2.15,0.782834,0.5425,0.905353,10910,80805,23,239.86,-2.57,-1.92,0.381754,0.33292,0.445683
16535,3014,3,0,-1.94,3.74,0.811363,0.656471,0.898497,10850,47481,15,88.96,-3.85,1.45,0.366296,0.275826,0.44644
16650,127,0,1.32,3.92,-2.29,0.822952,0.677021,0.895498,10860,86259,14,5.31,2.11,-0.55,0.366279,0.276191,0.447117
16720,5245,5,0,-1.98,0.37,0.820463,0.67675,0.900893,10675,54382,14,333.23,0.62,-2.85,0.367303,0.266337,0.440267
17015,2068,2,0,0.47,0.32,0.816919,0.67675,0.885912,10150,178186,45,388.75,-3.3,-4.48,0.383539,0.266337,0.474362
17550,1933,2,0,0.18,1.91,0.820559,0.692527,0.885912,10565,209995,56,436.5,-4.75,4.38,0.406639,0.349032,0.474362
17640,10453,10,0,1.63,3.44,0.833772,0.733411,0.88584,10640,101654,29,171.82,2.9,2.16,0.410424,0.353277,0.471024
17490,3128,3,0,3.31,0.64,0.833822,0.73295,0.88584,10680,31601,9,22.72,1.38,1.15,0.411094,0.352012,0.471024
17910,55,0,0,0.74,-0.96,0.834641,0.73295,0.885759,10650,58366,13,69.95,1.03,-0.17,0.404515,0.352012,0.468897
18430,1184,1,0,-0.03,1.45,0.840927,0.743593,0.916346,10670,63094,11,53.62,-0.2,0.22,0.404101,0.351042,0.458476
18470,13569,8,2.5,1.41,2.94,0.851346,0.759064,0.917445,10660,84619,14,58.67,-0.34,0.47,0.396276,0.347823,0.452838
18535,2194,1,3.63,2.94,0.22,0.848794,0.759064,0.945184,10690,42102,8,18.18,0.86,-0.11,0.395478,0.347823,0.462847
18285,832,1,1.1,0.15,0.42,0.846572,0.762966,0.945184,10505,55117,16,51.63,-0.44,-1.41,0.396137,0.3772,0.462847
18490,3199,3,0.36,0.14,-1.07,0.843746,0.756301,0.920581,10440,44916,7,29.43,-1.23,-0.8,0.386152,0.354161,0.451435
18420,7662,5,5.51,-0.78,0.83,0.845679,0.751175,0.913124,10400,72855,33,35.81,-1.24,0.06,0.384961,0.357903,0.453504
18380,821,1,0,1.09,-0.64,0.848582,0.767456,0.913124,10575,53000,16,56.03,-0.81,2.58,0.385538,0.333223,0.453504
18300,2452,2,0,-0.02,-0.83,0.847321,0.771954,0.914372,10605,27824,11,27.04,3.26,-0.38,0.385032,0.332206,0.462177
18305,693,1,0,-0.71,-0.56,0.846356,0.77092,0.914644,10705,40691,9,67.53,-0.51,1.07,0.379137,0.328787,0.466402
18330,189,0,1.15,-0.58,0.05,0.844093,0.77027,0.914644,10800,78096,61,607.14,1.02,0.94,0.378459,0.325428,0.466402
18060,8,0,0,0.29,-0.1,0.843223,0.776526,0.914644,10805,40879,13,254.89,-0.12,1.11,0.378788,0.322581,0.466402
17735,1905,1,0,0.14,-1.71,0.847124,0.765055,0.915723,10655,51381,8,110.73,0.32,-0.61,0.38395,0.310153,0.467919
17870,567,0,0.35,-1.51,-2,0.852072,0.759062,0.923237,10620,28986,3,16.01,-0.31,-0.63,0.383808,0.30306,0.464289
17755,2156,2,0.77,-1.74,0.49,0.852813,0.749205,0.923237,10650,43620,19,29.6,-0.66,0.3,0.383673,0.304377,0.464289
17420,379,0,0,0.4,-0.55,0.854126,0.749205,0.911916,10400,23249,5,11.11,0.94,-2.96,0.383389,0.304377,0.454992
17770,483,0,0,-0.65,-1.79,0.859589,0.730524,0.9156,10555,45594,17,59.62,-2.74,1.27,0.376251,0.288321,0.448421
17945,2150,2,0,-1.81,2.03,0.863327,0.748692,0.9156,10560,36630,17,55.07,1.25,0.06,0.373223,0.275353,0.448421
17890,103,0,0,1.95,1.06,0.865474,0.726604,0.9156,10610,31881,17,86.22,-0.97,1.52,0.373235,0.268275,0.448421
17670,2769,3,0,1.19,-0.44,0.866591,0.717389,0.916005,10590,15370,3,14.99,1.46,-0.12,0.374871,0.260223,0.448522
17800,96,0,0,-0.3,-1.37,0.866259,0.725048,0.898122,10525,13550,4,29.42,0.19,-0.92,0.37434,0.269867,0.438965
17940,36,0,0.04,-1.11,0.47,0.865801,0.717622,0.898122,10470,59505,17,21.53,-0.35,-1.09,0.369475,0.308605,0.438965
18180,129,0,0.92,0.77,0.49,0.873028,0.717756,0.910914,10295,42285,11,60.36,-1.31,-1.45,0.37033,0.308629,0.410027
17915,2087,2,0.02,0.76,1.06,0.866707,0.709159,0.892931,10065,61505,13,75.12,-1.88,-1.81,0.375114,0.330726,0.431514
17575,3168,3,1.92,1.25,-1.65,0.86734,0.734812,0.893918,10080,42789,11,67.51,-2.04,0.38,0.373667,0.325591,0.430844
17615,2211,2,0,-1.61,-1.93,0.872171,0.720731,0.901151,9685,115854,22,226.06,0.17,-3.72,0.397324,0.334837,0.494417
17460,72,0,0,-1.96,0.26,0.870883,0.72069,0.901151,9535,120884,26,443.4,-4.7,-0.54,0.398792,0.356632,0.494417
17775,409,0,0,0.44,-1.05,0.870718,0.72069,0.905409,9840,67576,5,105.92,-0.14,2.79,0.381768,0.356632,0.479617
17900,99,0,0,-1.13,1.89,0.877207,0.73044,0.90807,9900,47302,16,68.34,2.6,0.79,0.388162,0.359486,0.485654
17740,42,0,0,1.72,0.87,0.876663,0.728357,0.897489,10050,100177,21,337.28,-0.38,2.71,0.394062,0.371038,0.482436
17820,15522,15,0,0.01,-0.04,0.876928,0.728357,0.889938,9920,70995,12,83.59,2.94,-1.51,0.395843,0.371038,0.468752
17855,6,0,0,-0.13,0.54,0.875095,0.728357,0.89901,10025,34624,16,44.9,0.18,-0.65,0.393902,0.371038,0.482985
17865,229,0,0,0,0.74,0.876457,0.727787,0.902759,10065,16832,8,7.61,-0.18,-0.07,0.394122,0.370939,0.488558
17465,278,0,0,0,0.8,0.86403,0.715361,0.892718,9740,33595,12,8.24,-0.46,-2.85,0.40923,0.372067,0.512529
17335,32367,32,0,0.78,-2.22,0.871444,0.714175,0.903662,9660,18828,5,2.65,-3.11,-0.56,0.41412,0.368636,0.514829
17370,28156,28,0,-2.56,-0.39,0.880442,0.740404,0.902081,9760,41659,9,44.5,-0.48,0.96,0.420599,0.39963,0.521573
17060,103,0,0,-0.55,0.36,0.870718,0.740404,0.890424,10000,37325,13,109.64,0.8,2.61,0.427511,0.39963,0.566932
17350,280,0,0,0.12,-1.55,0.872451,0.740404,0.894666,9820,30032,6,47.08,1.95,-1.16,0.443075,0.39963,0.60192
17510,5220,5,0.02,-1.83,1.99,0.863097,0.739304,0.882061,9895,74616,6,182.28,-1.31,0.91,0.43766,0.397288,0.595547
17600,257,0,0,2.59,0.33,0.860496,0.736519,0.893642,9880,20312,4,24.31,0.88,-0.12,0.424556,0.373591,0.594348
17685,10,0,0,0.4,0.44,0.85888,0.7345,0.893849,9925,454648,411,91.83,-1.12,1.47,0.430224,0.374503,0.585693
17220,166,0,0,0.43,0.49,0.851771,0.712389,0.893849,9895,65894,23,19.67,0.94,0.22,0.434405,0.390039,0.585693
17675,103,0,0,0.95,-3.07,0.860414,0.712389,0.909042,9905,462249,412,90.65,0.31,0.01,0.430626,0.390039,0.578478
